,date,username,content,word_count,char_count,avg_word,stopwords,hastags,numerics,upper,sentiment
1621,2022-10-13 14:00:02+00:00,AgrilandIreland,gain lose ifas director policy chief economist tadhg buckley discusses impact cap weeks farmland listen amp follow apple spotify httpstco1jgchxijm7 httpstcor9wcuoq9wo,37,262,5.717948717948718,14,0,0,1,0.0
1622,2022-10-13 13:55:53+00:00,AgrilandIreland,basildon blue sells well latest munster auctions event httpstcopvvgloge6k,10,81,7.2,1,0,0,0,0.5
1623,2022-10-13 13:34:59+00:00,AgrilandIreland,lakeland dairies base price remains static september httpstcowimpmckj7a,9,81,8.11111111111111,1,0,0,0,0.95
1624,2022-10-13 13:13:35+00:00,AgrilandIreland,sterling uncertainty challenging food drink exporters httpstco5skkvediko,10,91,8.2,2,0,0,0,1.0
1625,2022-10-13 12:51:31+00:00,AgrilandIreland,african swine fever would devastate pig industry overnight httpstcononcsafcsc,10,90,8.1,0,0,0,0,0.0
1626,2022-10-13 12:26:29+00:00,AgrilandIreland,gallery winners angus national calf show thurles httpstcoopcvblk4f0,10,81,7.2,2,0,0,0,0.0
1627,2022-10-13 12:02:20+00:00,AgrilandIreland,biodiversity officers appointed 10 local authorities httpstcog1iu2ieztf,10,85,7.6,3,0,1,0,0.0
1628,2022-10-13 11:41:09+00:00,AgrilandIreland,beep scheme time running record weights httpstcojg2xslilbj,10,73,6.4,2,0,0,1,0.0
1629,2022-10-13 11:17:34+00:00,AgrilandIreland,ewe ram throughput fell 600 head last week total 11447 head httpstco5tcumelml5,16,100,5.3125,4,0,1,0,0.4083333333333333
1630,2022-10-13 11:02:51+00:00,AgrilandIreland,must ensure ongoing centrality national life long term success httpstcopcckxq4sto,16,111,6.0,5,0,0,0,0.2
1631,2022-10-13 10:39:14+00:00,AgrilandIreland,abp renewable division joint venture us plantbased oil firm httpstcobhjpgoqayw,12,92,6.75,2,0,0,2,0.4
1632,2022-10-13 10:20:54+00:00,AgrilandIreland,interest biomethane development exceeds production target httpstcoq7xy5tdwfw,8,84,9.625,1,0,0,0,0.0
1633,2022-10-13 09:56:56+00:00,AgrilandIreland,beef plants hiding behind sterling fall cut prices httpstco5yy8wtxxot,11,81,6.454545454545454,1,0,0,0,0.7
1634,2022-10-13 09:40:31+00:00,AgrilandIreland,timcullinan_ifa ifamedia president warns foodvision2030 conference dublin concerns future reduction schemes fund ifa wants know httpstcogqnkmtlxc5,27,198,6.37037037037037,8,1,0,1,0.1125
1635,2022-10-13 09:15:33+00:00,AgrilandIreland,beef plants hiding behind sterling fall cut prices httpstcojuyysvwjlu httpstcojuh7ph4zdc,12,105,7.833333333333333,1,0,0,0,0.7
1636,2022-10-13 09:06:24+00:00,AgrilandIreland,taoiseach michealmartintd warns foodvision2030 conference dublin castle agrifood sector crossroads must ensure ongoing centrality national life long term success httpstco1lfhouupaq,32,233,6.28125,11,1,0,0,0.2
1637,2022-10-13 09:03:17+00:00,AgrilandIreland,winter preparations supplies housed period httpstco9u31lptmsd,8,73,8.25,1,0,0,0,0.0
1638,2022-10-13 08:53:47+00:00,AgrilandIreland,taoiseach michealmartintd ministers state martinheydonfg pippa_hackett earlier today foodvision2030 event dublin castle httpstcofyhlgixopg,19,172,8.105263157894736,6,1,0,0,0.5
1639,2022-10-13 08:20:33+00:00,AgrilandIreland,taoiseach michealmartintd warns reduce emissions must adapt climate change challenges,14,105,6.571428571428571,3,0,0,0,0.0
1640,2022-10-13 08:19:04+00:00,AgrilandIreland,taoiseach michealmartintd addressing foodvision2030 conference agrifood sector essential economy global demand high quality food increasing httpstcomv9pxmm7xw,21,189,7.545454545454546,5,1,0,0,0.27999999999999997
1641,2022-10-13 08:14:38+00:00,AgrilandIreland,lamb exports facing competition key markets httpstcocmgydoxp5o,8,70,7.875,1,0,0,0,1.0
1642,2022-10-13 07:04:05+00:00,AgrilandIreland,sterling uncertainty challenging food drink exporters httpstconarmxfhekd,10,91,8.2,2,0,0,0,1.0
1643,2022-10-13 06:05:55+00:00,AgrilandIreland,sheep kill throughput holds steady 65000 httpstcojuyysvea7m httpstcoyqifnprt5e,11,100,8.181818181818182,2,0,0,0,0.5
1644,2022-10-13 05:46:10+00:00,AgrilandIreland,winter preparations supplies housed period httpstcojuyysvwjlu httpstco1vqgiqxo89,9,97,9.88888888888889,1,0,0,0,0.0
1645,2022-10-13 05:04:24+00:00,AgrilandIreland,beep scheme time running record weights httpstcojuyysvwjlu httpstcoztwpjrdhec,11,97,7.909090909090909,2,0,0,1,0.0
1646,2022-10-12 21:44:11+00:00,AgrilandIreland,calls supply horticultural peat sector crisis continues httpstcosk22b3ghzk,12,95,7.0,3,0,0,0,0.0
1647,2022-10-12 21:00:12+00:00,AgrilandIreland,european milk board demands energy price caps sector httpstcoxn7hqqfayk,11,85,6.818181818181818,1,0,0,0,0.0
1648,2022-10-12 20:00:35+00:00,AgrilandIreland,cap possible 20 income gap acres httpstco95eudth7w8,11,77,6.090909090909091,3,0,0,2,1.0
1649,2022-10-12 19:14:11+00:00,AgrilandIreland,water supplies rural areas still impacted heatwaves httpstcoy9j4lgp7f6,11,86,6.909090909090909,3,0,0,0,0.0
1650,2022-10-12 19:00:43+00:00,AgrilandIreland,landini already rex 4 tractor featuring electrical drive front axle httpstco3m059on5t0,15,105,6.066666666666666,4,0,1,0,0.0
1651,2022-10-12 17:26:40+00:00,AgrilandIreland,amr poses significant challenges heydon httpstcojuyysvea7m httpstco5habdzlhcm,11,104,8.545454545454545,1,0,0,1,0.875
1652,2022-10-12 17:05:24+00:00,AgrilandIreland,farmer spoke recently said costs risen 400 httpstcoa1ksowwrjg,16,99,5.25,6,0,0,2,0.25
1653,2022-10-12 16:44:02+00:00,AgrilandIreland,earlier finish increases area winter oilseed rape httpstcojuyysvea7m httpstcodxbyyfeuui,11,102,8.363636363636363,1,0,0,0,0.5
1654,2022-10-12 16:29:55+00:00,AgrilandIreland,tackling endemic disease clear impact efficiency ahwni httpstcos1fltqetjs,13,96,6.461538461538462,3,0,0,1,0.3833333333333333
1655,2022-10-12 16:15:54+00:00,AgrilandIreland,european milk board demands energy price caps sector httpstconhxipqsmn6,11,85,6.818181818181818,1,0,0,0,0.0
1656,2022-10-12 15:52:07+00:00,AgrilandIreland,kerry ifa officers executive tarnished disciplinary process httpstcon08amktzij,9,89,9.0,1,0,0,1,0.0
1657,2022-10-12 15:32:13+00:00,AgrilandIreland,funding 21 million go shared kitchen food startups httpstco6wmsvudfw8,13,92,6.153846153846154,4,0,0,0,0.0
1658,2022-10-12 15:18:15+00:00,AgrilandIreland,farmfriendly hybrids take stage eima httpstcojuyysvwjlu httpstcoujfbsmxljf,11,97,7.909090909090909,3,0,0,1,0.0
1659,2022-10-12 15:03:37+00:00,AgrilandIreland,previous life ive milked cows sorted tail painting observation httpstcocjtustqvnf,22,137,5.523809523809524,8,1,0,1,0.16666666666666666
1660,2022-10-12 14:20:38+00:00,AgrilandIreland,opinion dear minister time talk tillage httpstcoyv1cztjxis,11,80,6.363636363636363,1,0,0,0,0.0
1661,2022-10-12 14:04:11+00:00,AgrilandIreland,suspected case bird flu co daera httpstcok3onr2zv8j,11,70,5.454545454545454,2,0,0,1,0.0
1662,2022-10-12 13:29:10+00:00,AgrilandIreland,energy users seek biogas providers reduce carbon emissions httpstcof45lxj3mjz,10,85,7.6,1,0,0,0,0.0
1663,2022-10-12 13:09:10+00:00,AgrilandIreland,opportunity big concern httpstcoprhwdkdzt5,14,94,5.785714285714286,8,0,0,0,0.1
1664,2022-10-12 12:39:13+00:00,AgrilandIreland,farmer spoke recently said costs risen 400 httpstco7khy4kwpdg,16,99,5.25,6,0,0,2,0.25
1665,2022-10-12 12:19:52+00:00,AgrilandIreland,opinion dear minister time talk tillage httpstcom2oay3qmwq,11,80,6.363636363636363,1,0,0,0,0.0
1666,2022-10-12 12:07:23+00:00,AgrilandIreland,marts providing good outlet heavy ewes supplies tighten httpstcoh2ecn4lg9z,11,86,6.909090909090909,2,0,0,0,0.55
1667,2022-10-12 11:50:52+00:00,AgrilandIreland,kerry ifa officers executive tarnished disciplinary process httpstcowpm8xrdppo,9,89,9.0,1,0,0,1,0.0
1668,2022-10-12 11:36:51+00:00,AgrilandIreland,previous life ive milked cows sorted tail painting observation httpstcobztevor9ql,21,136,5.523809523809524,8,1,0,1,0.16666666666666666
1669,2022-10-12 11:19:39+00:00,AgrilandIreland,787000 funding aran islands development httpstcojuyysvea7m httpstcoqeegw9jxwj,10,98,8.9,2,0,0,0,0.0
1670,2022-10-12 11:06:13+00:00,AgrilandIreland,many seen cows starting cause damage recent heavy rainfall experienced counties httpstcofjy0gzsidt,21,148,6.095238095238095,8,0,0,0,0.45
1671,2022-10-12 10:44:37+00:00,AgrilandIreland,suspected case bird flu co daera httpstcoyg9tsmm977,11,70,5.454545454545454,2,0,0,1,0.0
1672,2022-10-12 10:14:23+00:00,AgrilandIreland,video top price 10500 thurles angus premier sale httpstco7abqmw1kax,11,82,6.545454545454546,2,0,0,0,0.5
1673,2022-10-12 09:40:17+00:00,AgrilandIreland,watch farmland cap budget 2023 httpstco0hwgkauoiu,9,65,6.333333333333333,1,0,1,1,0.0
1674,2022-10-12 09:03:37+00:00,AgrilandIreland,funding 21 million go shared kitchen food startups httpstcomoalefvyzn,13,92,6.153846153846154,4,0,0,0,0.0
1675,2022-10-12 07:29:56+00:00,AgrilandIreland,john nix pocketbook discusses 2023 financial outlook httpstcojuyysvwjlu httpstcojtqlcxfsx2,10,102,9.3,0,0,1,0,0.0
1676,2022-10-12 06:25:45+00:00,AgrilandIreland,marts providing good outlet heavy ewes supplies tighten httpstcoqoy4krozkp,11,86,6.909090909090909,2,0,0,0,0.55
1677,2022-10-12 05:48:39+00:00,AgrilandIreland,grazing management wet conditions httpstcojuyysvea7m httpstco5qbijri4vd,8,90,10.375,1,0,0,0,0.4
1678,2022-10-12 05:31:04+00:00,AgrilandIreland,video top price 10500 thurles angus premier sale httpstcove2sdraa61,11,82,6.545454545454546,2,0,0,0,0.5
1679,2022-10-11 22:00:58+00:00,AgrilandIreland,watch farmland cap budget 2023 httpstcof7wsns8ihv,9,65,6.333333333333333,1,0,1,1,0.0
1680,2022-10-11 19:30:52+00:00,AgrilandIreland,must see tree planting integral part farming enterprise reach forestry targets minister state pippa hackett warned httpstcogzmhv86uqq,29,193,5.689655172413793,10,0,0,0,0.0
1681,2022-10-11 18:52:19+00:00,AgrilandIreland,watch farmland cap budget 2023 httpstcouoagudpsc4,9,65,6.333333333333333,1,0,1,1,0.0
1682,2022-10-11 18:34:55+00:00,AgrilandIreland,farmland cap approval budget 2023 vulnerable httpstcogycthueb3k,10,85,7.6,2,0,1,1,0.5
1683,2022-10-11 18:08:03+00:00,AgrilandIreland,ftmta tractor registrations reflect rise incomes httpstcojuyysvwjlu httpstcowpxadc8kou,10,102,9.3,1,0,0,1,0.0
1684,2022-10-11 17:56:13+00:00,AgrilandIreland,price fertiliser 127 since last httpstcol0c34ifhnb,11,70,6.0,2,0,0,0,0.06666666666666667
1685,2022-10-11 17:37:36+00:00,AgrilandIreland,farmer would commit specific reduction number via culling commencement contract report says httpstcoerlcqb1fsy,21,146,6.0,7,0,0,0,0.125
1686,2022-10-11 17:24:40+00:00,AgrilandIreland,unplanned collection ifa protest raises 650 pieta house httpstcongtb8xpehb,11,89,7.181818181818182,2,0,0,1,0.0
1687,2022-10-11 17:00:54+00:00,AgrilandIreland,controversial limerick hedge cut without warning says farmer httpstcovqxvp4isco,9,84,8.444444444444445,0,0,0,0,0.95
1688,2022-10-11 16:47:59+00:00,AgrilandIreland,ni family uses sevenfigure green loan cut emissions httpstco4q3tdi4ykx,11,86,6.909090909090909,1,0,0,1,0.3
1689,2022-10-11 16:03:05+00:00,AgrilandIreland,solar energy technologies pivotal buildings mep httpstcoauzlmuansx,11,87,7.0,3,0,0,1,0.8
1690,2022-10-11 15:41:26+00:00,AgrilandIreland,landowners economic return clearly important return linked delivering sustainable forestry httpstcodsoiamxpef,22,155,6.090909090909091,10,0,0,0,0.6
1691,2022-10-11 14:54:28+00:00,AgrilandIreland,63 increase agricultural land prices httpstcoe96dzblcu7,9,75,7.444444444444445,2,0,0,0,0.0
1692,2022-10-11 14:40:53+00:00,AgrilandIreland,controversial limerick hedge cut without warning says farmer httpstcozpjgq21395,9,84,8.444444444444445,0,0,0,0,0.95
1693,2022-10-11 14:15:05+00:00,AgrilandIreland,herds larger herds fragmented farms herds buy cattle risk tb breakdown httpstcohkfdc40kex,22,139,5.363636363636363,9,0,0,1,0.5
1694,2022-10-11 13:54:23+00:00,AgrilandIreland,autumn emerging plants produce 23 times much seed springemerging ones httpstcoba16iglbrp,14,107,6.714285714285714,3,0,1,0,0.2
1695,2022-10-11 13:32:50+00:00,AgrilandIreland,livestock ni urged see benefits anaerobic digestion httpstcompnxhxbicm,12,92,6.75,3,0,0,1,0.0
1696,2022-10-11 13:05:56+00:00,AgrilandIreland,63 increase agricultural land prices httpstcondjg1upve8,9,75,7.444444444444445,2,0,0,0,0.0
1697,2022-10-11 12:46:18+00:00,AgrilandIreland,cellcheck using sdct 230 cow httpstcobqi07w1guu,10,69,6.0,1,0,1,1,0.16666666666666666
1698,2022-10-11 12:39:55+00:00,AgrilandIreland,farmer would commit specific reduction number via culling commencement contract report says httpstcofg5i1qwc8q,21,146,6.0,7,0,0,0,0.125
1699,2022-10-11 12:21:34+00:00,AgrilandIreland,treemetrics signs 12m contract european space agency httpstcouskzx62ted,10,85,7.6,1,0,0,0,0.0
1700,2022-10-11 11:55:59+00:00,AgrilandIreland,dutch holstein breeder discuss antibiotic reduction 3 events httpstco8qrsewig7i,11,90,7.2727272727272725,2,0,1,0,0.0
1701,2022-10-11 11:33:53+00:00,AgrilandIreland,sheep trade lamb quotes 600kg httpstcofi1w9f7plc,8,62,6.875,1,0,0,0,0.0
1702,2022-10-11 11:07:51+00:00,AgrilandIreland,price fertiliser 127 since last httpstcol6x5yer6my,11,70,6.0,2,0,0,0,0.06666666666666667
1703,2022-10-11 10:45:42+00:00,AgrilandIreland,solar energy technologies pivotal buildings mep httpstcorw4u79bk8l,11,87,7.0,3,0,0,1,0.8
1704,2022-10-11 10:22:15+00:00,AgrilandIreland,livestock ni urged see benefits anaerobic digestion httpstcoq204fg1o6k,12,92,6.75,3,0,0,1,0.0
1705,2022-10-11 08:47:13+00:00,AgrilandIreland,colm hayes assistant secretary general department agriculture food marine speaks national foresty conference multipurpose benefits forestry httpstcopce82mwewv,28,206,6.392857142857143,10,0,1,0,0.5
1706,2022-10-11 08:16:26+00:00,AgrilandIreland,treemetrics signs 12m contract european space agency httpstcojuyysvwjlu httpstcotikewpgnfh,11,109,9.0,1,0,0,0,0.0
1707,2022-10-11 07:13:37+00:00,AgrilandIreland,italian ryegrass pose weed threat winter cereals httpstcojsxxf6xu9f,9,75,7.444444444444445,1,0,0,0,0.0
1708,2022-10-11 06:47:26+00:00,AgrilandIreland,55 suspected factory lesions negative tb 2021 httpstcor0vgwwalvp,12,85,6.166666666666667,4,0,1,1,0.4
1709,2022-10-11 06:24:29+00:00,AgrilandIreland,sheep trade lamb quotes 600kg httpstcojuyysvea7m httpstcoxkcjyoxjto,9,86,8.666666666666666,1,0,0,0,0.0
1710,2022-10-11 06:02:02+00:00,AgrilandIreland,dutch holstein breeder discuss antibiotic reduction 3 events httpstcoixnb241y1n,11,90,7.2727272727272725,2,0,1,0,0.0
1711,2022-10-11 05:02:54+00:00,AgrilandIreland,cellcheck using sdct 230 cow httpstcojuyysvea7m httpstcog8of81z0hn,11,93,7.545454545454546,1,0,1,1,0.16666666666666666
1712,2022-10-10 21:01:17+00:00,AgrilandIreland,drop vegetable oil price index offsets higher cereal prices httpstconafqx7zseu,11,86,6.909090909090909,1,0,0,0,0.5
1713,2022-10-10 20:01:26+00:00,AgrilandIreland,vistamilks coding cows feature computer science week httpstco0is9kvbvwo,11,90,7.2727272727272725,3,0,0,0,0.0
1714,2022-10-10 19:34:20+00:00,AgrilandIreland,bord na móna take internet next auction httpstcojuyysvea7m httpstcol6nymqjpfw,15,107,6.2,5,0,0,0,0.0
1715,2022-10-10 19:15:44+00:00,AgrilandIreland,agriland took look back time last see sheep prices performing httpstcoxbhsznarh8,18,113,5.333333333333333,6,0,0,0,0.03333333333333333
1716,2022-10-10 18:54:58+00:00,AgrilandIreland,macra deliver pilot mental health training 150 agristudents httpstcoxfdodmhzhi,11,90,7.2727272727272725,2,0,1,0,0.2
1717,2022-10-10 18:31:14+00:00,AgrilandIreland,teagasc board meet government target gender balance httpstcorqjimw4gn6,12,89,7.090909090909091,3,0,0,0,0.0
1718,2022-10-10 18:15:30+00:00,AgrilandIreland,lessons need learned british wool httpstcof52muh3xtt,11,82,6.545454545454546,4,0,0,0,0.0
1719,2022-10-10 17:59:31+00:00,AgrilandIreland,dairygold opens coop store allow grow farms httpstcokggatnqdpd,13,94,6.3076923076923075,3,0,0,0,0.0
1720,2022-10-10 17:35:50+00:00,AgrilandIreland,competition win pottinger novadisc 302 mower httpstcoby7b9slmxr,8,71,8.0,1,0,1,0,0.4
1721,2022-10-10 17:11:35+00:00,AgrilandIreland,interest rates northern httpstcolfk2mzopij,7,67,8.714285714285714,1,0,0,0,0.0
1722,2022-10-10 17:01:00+00:00,AgrilandIreland,rbst launches group tackle threats rare animals httpstco7nmcf6qxu9,11,81,6.454545454545454,2,0,0,1,0.9
1723,2022-10-10 16:33:18+00:00,AgrilandIreland,drop vegetable oil price index offsets higher cereal prices httpstcoqhei6p1mxz,11,86,6.909090909090909,1,0,0,0,0.5
1724,2022-10-10 16:11:11+00:00,AgrilandIreland,mental health minister heydon urges vigilance httpstcosmpt0ttihb,9,82,8.222222222222221,1,0,0,0,0.2
1725,2022-10-10 15:52:11+00:00,AgrilandIreland,vistamilks coding cows feature computer science week httpstco7jdwzbwm0n,11,90,7.2727272727272725,3,0,0,0,0.0
1726,2022-10-10 15:30:24+00:00,AgrilandIreland,robotic milking gives kilkenny farmer relaxed life httpstcodsqss5l5qh,9,87,8.777777777777779,0,1,0,0,0.2
1727,2022-10-10 15:03:47+00:00,AgrilandIreland,varadkar address irbea national bioenergy conference httpstcobq1fbfbjum,8,79,9.0,1,0,0,0,0.0
1728,2022-10-10 13:57:24+00:00,AgrilandIreland,court bans carlow man keeping dogs life httpstcojuyysvea7m httpstcoeou1kkw6ac,12,98,7.25,2,0,0,0,0.0
1729,2022-10-10 13:11:58+00:00,AgrilandIreland,lamb quotes fall 2021 levels httpstcooif3ukc4gt,8,60,6.625,1,0,1,0,0.0
1730,2022-10-10 12:45:29+00:00,AgrilandIreland,mower agriland readers win includes power takeoff shaft threepoint linkage gearbox 540rpm headstock narrow tractors outer width 200cm httpstcowkv8eb97xa,30,201,5.733333333333333,10,0,0,0,0.4
1731,2022-10-10 12:24:11+00:00,AgrilandIreland,lessons need learned approach httpstcojpol7vqpz5,9,72,7.111111111111111,4,0,0,0,0.0
1732,2022-10-10 11:58:51+00:00,AgrilandIreland,rbst launches group tackle threats rare animals httpstcogqhcs3jzuu,11,81,6.454545454545454,2,0,0,1,0.9
1733,2022-10-10 11:48:28+00:00,AgrilandIreland,factory quotes price slips continue week httpstcojuyysvwjlu httpstcojmtj6zo21c,10,96,8.7,1,0,0,0,0.0
1734,2022-10-10 11:32:48+00:00,AgrilandIreland,full story httpstcohc7tch2fui,4,39,9.0,0,0,0,0,0.55
1735,2022-10-10 11:32:09+00:00,AgrilandIreland,worldmentalhealthday httpstcovh4wa1tedo,2,45,22.0,0,1,0,0,0.0
1736,2022-10-10 10:28:18+00:00,AgrilandIreland,department host webinar local food businesses httpstcojuyysvea7m httpstcoczs98mprnt,11,102,8.363636363636363,2,0,0,0,0.0
1737,2022-10-10 09:55:04+00:00,AgrilandIreland,government imposing wrong model veterinary medicines httpstcoj1thjfonlj,10,89,8.0,2,0,0,0,0.9
1738,2022-10-10 09:33:32+00:00,AgrilandIreland,robotic milking gives kilkenny farmer relaxed life httpstcoclgp1bh4ie,10,88,8.777777777777779,0,1,0,0,0.2
1739,2022-10-10 09:06:20+00:00,AgrilandIreland,lelyatlantic vector action milking fleckvieh cows co monaghan httpstcodxyaivw1dj,15,110,6.4,4,0,0,0,0.1
1740,2022-10-10 08:55:23+00:00,AgrilandIreland,mental health minister heydon urges vigilance httpstco3in26aqv5z,9,82,8.222222222222221,1,0,0,0,0.2
1741,2022-10-10 08:06:46+00:00,AgrilandIreland,weather changeable conditions ahead week httpstcojuyysvwjlu httpstcorhbwyxmvf5,9,96,9.777777777777779,1,0,0,0,0.0
1742,2022-10-10 05:41:43+00:00,AgrilandIreland,bpm surveys suckler interest suckler reduction scheme httpstcoe1x0imfgiu,10,88,7.9,1,0,0,1,0.0
1743,2022-10-10 05:28:45+00:00,AgrilandIreland,forward store prices edge last week carnew httpstcojuyysvea7m httpstco2tjyycezhd,13,101,6.846153846153846,3,0,0,0,0.06666666666666667
1744,2022-10-09 21:25:21+00:00,AgrilandIreland,garda technical bureau continue examination donegal explosion scene httpstcogit7lhar90,11,99,8.090909090909092,2,0,0,0,0.1
1745,2022-10-09 18:31:53+00:00,AgrilandIreland,dates location announced ploughing 2023 httpstcoo9um5udp2f,8,73,8.25,2,0,1,0,0.0
1746,2022-10-09 14:25:38+00:00,AgrilandIreland,cattle exports green light turkey israel still red httpstcourulqyqjvh,12,85,6.166666666666667,3,0,0,0,0.3333333333333333
1747,2022-10-09 11:11:10+00:00,AgrilandIreland,benefits registered partnership httpstcojuyysvea7m httpstcoio89ck9j6m,9,91,9.222222222222221,2,0,0,0,0.0
1748,2022-10-09 09:19:11+00:00,AgrilandIreland,women rural regions urged take leap local politics httpstcowuhl0nrb6z,13,89,5.923076923076923,4,0,0,0,0.0
1749,2022-10-09 08:17:32+00:00,AgrilandIreland,burren winterage weekend offers packed programme httpstcojuyysvea7m httpstcofmwelgrt6j,9,98,10.0,0,0,0,0,0.0
1750,2022-10-09 07:04:39+00:00,AgrilandIreland,one third adults consume alternatives allisland research httpstcoa7zmka58ih,11,92,7.454545454545454,1,0,0,0,0.0
1751,2022-10-09 06:41:47+00:00,AgrilandIreland,managing bloat caused clover cows httpstcojuyysvea7m httpstcowvwu5ldsim,11,95,7.7272727272727275,2,0,0,0,0.0
1752,2022-10-09 05:11:40+00:00,AgrilandIreland,finishing bulls solar panels french biogas agriland httpstcotl6tdcxhbk,12,91,6.666666666666667,2,0,0,0,0.0
1753,2022-10-08 20:00:33+00:00,AgrilandIreland,tractor involved 5vehicle collision m8 httpstcojuyysvwjlu httpstcoynsquvawtk,10,95,8.6,2,0,0,1,0.0
1754,2022-10-08 19:23:33+00:00,AgrilandIreland,clover key reducing emission tipperary httpstcowrrbr59aoj,10,79,7.0,2,0,0,0,1.0
1755,2022-10-08 18:08:02+00:00,AgrilandIreland,gardaí confirm 10 fatalities creeslough explosion httpstco6oyuxgv9xj,8,76,8.625,1,0,1,0,0.0
1756,2022-10-08 13:13:07+00:00,AgrilandIreland,coco crowned limousin commercial queen society show httpstcovspbii6rpd,9,78,7.777777777777778,1,0,0,0,0.0
1757,2022-10-08 12:09:32+00:00,AgrilandIreland,national fuel allowance scheme 20222023 launched httpstcoj7ehseyvdw,8,77,8.75,1,0,0,0,0.0
1758,2022-10-08 11:00:47+00:00,AgrilandIreland,public encouraged vote farming nature awards httpstcovtdx0q3fqx,10,78,6.9,3,0,0,0,0.06666666666666667
1759,2022-10-08 10:30:46+00:00,AgrilandIreland,pics inside 78m carbery plant expansion httpstcoidcfepmmis,11,101,8.272727272727273,1,0,0,0,0.0
1760,2022-10-08 10:02:47+00:00,AgrilandIreland,machinery focus making progress sulkys premium drill httpstcoarbsphatlv,11,109,9.0,1,0,0,0,0.0
1761,2022-10-08 08:35:22+00:00,AgrilandIreland,young rural entrepreneurs invited european workshop httpstcolh86w9uwap,8,78,8.875,1,0,0,0,0.13333333333333333
1762,2022-10-08 06:33:38+00:00,AgrilandIreland,dont see threats safety project feedback httpstcoxh5bpngmwj,13,110,7.538461538461538,3,0,0,0,0.0
1763,2022-10-08 05:47:39+00:00,AgrilandIreland,grass growth wet conditions starting affect growth httpstco5ogv7a8qiv,11,104,8.545454545454545,1,0,0,0,0.25
1764,2022-10-08 05:12:52+00:00,AgrilandIreland,buildings focus milking feeding fleckvieh cows robots httpstcoufjhipfvdg,10,87,7.8,2,0,0,0,0.0
1765,2022-10-07 23:31:07+00:00,AgrilandIreland,aurivo raises 40000 guide dogs charity httpstcopxh7nabkg8,13,89,5.923076923076923,4,0,0,0,0.0
1766,2022-10-07 23:00:06+00:00,AgrilandIreland,beef prices 28ckg benchmark unacceptable httpstco4wwnfraltm,9,82,8.222222222222221,1,0,0,0,0.0
1767,2022-10-07 22:47:34+00:00,AgrilandIreland,explosion donegal service station httpstco3qtiuqt7ze,6,60,9.166666666666666,1,0,0,0,0.0
1768,2022-10-07 22:36:28+00:00,AgrilandIreland,markets remain stable short term carbery ceo httpstcoeswgfyrdmx,12,82,5.916666666666667,2,0,0,1,0.3
1769,2022-10-07 22:12:41+00:00,AgrilandIreland,opinion ban essential practice ploughing httpstcojuyysvea7m httpstcoi6xjdvsjig,11,103,8.454545454545455,2,0,0,0,0.3
1770,2022-10-07 21:47:43+00:00,AgrilandIreland,bidding war sees 40ac farmland sell double value httpstcorrl0vgdcko,13,88,5.846153846153846,4,0,0,0,0.0
1771,2022-10-07 21:23:02+00:00,AgrilandIreland,bord bia 2 3 people assume chipper potatoes come httpstcovtpbghj5tw,13,89,5.923076923076923,2,0,2,0,0.0
1772,2022-10-07 20:58:26+00:00,AgrilandIreland,arla reward sustainability practices via milk price httpstcojuyysvea7m httpstcosywth7ofrh,13,116,8.0,2,0,0,0,0.0
1773,2022-10-07 20:33:39+00:00,AgrilandIreland,also confirmed referred issue data protection commissioner awaiting instructions dpc relation issue httpstcoqsvkbzhl8p,28,180,5.464285714285714,14,0,0,1,1.0
1774,2022-10-07 20:09:18+00:00,AgrilandIreland,potato yields decline 15 per cent according teagasc httpstcoubxgya0vqi,13,89,5.923076923076923,3,0,2,0,0.0
1775,2022-10-07 19:46:03+00:00,AgrilandIreland,opinion get food controller httpstcopyuatinyrw,10,78,6.9,4,0,0,0,0.0
1776,2022-10-07 19:24:02+00:00,AgrilandIreland,first time agriland media group lead media partner axa national show broadcast live show httpstcoak1frvxnjy,29,174,5.0344827586206895,11,0,0,1,0.41666666666666663
1777,2022-10-07 19:01:32+00:00,AgrilandIreland,ornua ppi shows high market returns despite decrease httpstcongjqslvvo8,9,78,7.777777777777778,0,0,0,1,0.5399999999999999
1778,2022-10-07 19:00:01+00:00,AgrilandIreland,average incomes set hit 130000 according teagasc latest episode farming week hear top stories farming 20 minutes less listen amp follow farming week httpstco1fhagygesb httpstcod2mjgvc5um,42,279,5.340909090909091,12,0,2,0,0.4666666666666667
1779,2022-10-07 18:23:55+00:00,AgrilandIreland,dublin seeks manager 30cow herd 3540k salary httpstcoalgtmkw2to,11,85,6.818181818181818,2,0,0,0,0.0
1780,2022-10-07 17:59:56+00:00,AgrilandIreland,reminder premier angus sale set thurles mart tomorrow httpstcoltxykto5e6,10,82,7.3,1,0,0,0,0.0
1781,2022-10-07 17:39:03+00:00,AgrilandIreland,update 190 pigs unharmed however 30 pigs euthanised dafm confirmed httpstcoc9i4zhfp64,16,113,6.125,5,0,2,2,1.0
1782,2022-10-07 17:16:57+00:00,AgrilandIreland,potato yields decline 15 per cent according teagasc httpstco20vgsd8xai,13,89,5.923076923076923,3,0,2,0,0.0
1783,2022-10-07 16:53:45+00:00,AgrilandIreland,government position mercosur deal must go beyond lip service httpstcopjuidw6vct,11,89,7.181818181818182,1,0,0,0,0.0
