Domain Code,Domain,Area Code,Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,99.97573,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,99.39335,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,99.68454,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,99.68454,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,100.1699,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,100.2669,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,100.1699,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,99.97573,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,100.0728,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,100.8493,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,,99.67606,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,,99.77573,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,,100.0748,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,,100.2741,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,,100.7725,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,,100.3738,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,,100.5731,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,,100.3738,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,,99.97508,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,,99.97508,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,,99.37702,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2015,2015,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,,98.77897,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,,98.87865,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,,99.27735,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,,99.67606,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,,99.8754,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,,100.3738,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,,101.0715,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,,100.8722,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,,100.6728,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,,100.2741,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,,99.77573,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,,99.67606,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,,99.67606,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,99.87867,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,99.19923,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,99.49042,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,99.19923,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,99.19923,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,99.10216,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,98.61684,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,98.71391,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,98.22858,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,97.84033,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,97.45207,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,97.06382,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7001,January,%,-0.962456,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7002,February,%,-0.872935,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7003,March,%,-0.485428,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7004,April,%,-0.969024,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7005,May,%,-1.064828,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7006,June,%,-1.065929,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7007,July,%,-1.071079,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7008,August,%,-0.973702,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7009,September,%,-1.171879,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7010,October,%,-2.135918,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7011,November,%,-2.429548,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2016,2016,23014,Food price inflation,7012,December,%,-2.818269,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7012,December,%,-1.500003,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7011,November,%,-1.195213,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7010,October,%,-1.19047,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7009,September,%,-1.976278,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7008,August,%,-1.671588,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7007,July,%,-1.968497,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7006,June,%,-2.742402,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7005,May,%,-2.152648,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7004,April,%,-2.739729,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7003,March,%,-2.634153,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7002,February,%,-2.641885,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23014,Food price inflation,7001,January,%,-2.429548,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,95.60786,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,96.28731,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,96.67557,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,96.28731,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,97.06382,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,96.67557,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,96.38438,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,97.06382,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,96.48144,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,96.86969,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,96.5785,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,97.45207,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,,100.0748,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,,100.1744,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,,100.3738,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,,100.4735,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,,101.0715,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,,100.6728,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,,100.6728,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,,100.5731,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,,100.7725,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,,100.3738,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,,99.77573,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,,99.17767,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,,99.37702,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,,100.2741,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,,100.5731,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,,100.3738,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,,100.9718,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,,101.0715,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,,101.4702,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,,101.7692,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,,101.3705,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,,101.2709,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,,100.7725,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,,100.7725,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,95.80199,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,94.83135,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,95.12254,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,94.54016,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,94.83135,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,94.34603,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,94.63722,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,94.54016,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,94.1519,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,94.54016,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,94.34603,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,94.24897,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7001,January,%,-1.693222,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7002,February,%,-1.809047,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7003,March,%,-1.803609,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7004,April,%,-2.012076,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7005,May,%,-2.300002,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7006,June,%,-2.114814,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7007,July,%,-2.108444,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7008,August,%,-2.600001,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7009,September,%,-2.217748,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7010,October,%,-2.208841,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7011,November,%,-2.016133,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2018,2018,23014,Food price inflation,7012,December,%,-1.421316,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7012,December,%,-0.926875,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7011,November,%,-1.028798,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7010,October,%,-1.129361,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7009,September,%,-0.824731,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7008,August,%,-0.308007,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7007,July,%,-0.512821,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7006,June,%,-0.102877,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7005,May,%,-0.204711,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7004,April,%,-0.102665,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7003,March,%,-0.612242,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7002,February,%,-0.716482,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23014,Food price inflation,7001,January,%,-1.51976,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,93.3754,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,93.3754,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,93.47246,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,93.3754,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,94.24897,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,94.1519,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,94.24897,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,94.63722,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,94.4431,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,94.54016,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,94.1519,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,94.34603,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,,102.0683,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,,101.8689,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,,101.9686,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,,102.2676,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,,102.467,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,,101.9686,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,,102.168,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,,101.9686,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,,102.0683,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,,101.6696,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,,100.8722,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,,100.0748,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,,101.3705,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,,101.9686,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,,102.3673,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,,101.9686,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,,101.4702,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,,101.7692,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,,101.5699,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,,101.4702,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,,101.0715,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,,100.4735,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,,100.7725,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,,101.0715,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,93.27833,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,93.18127,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,92.98714,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,93.27833,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,93.3754,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,92.79301,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,92.98714,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,92.59888,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,92.0165,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,92.0165,X,International reliable sources,base year is 2015
